YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2019,12,12/2/2019,16,Red Line - North Side,Addison-North Main,1420,5704
2019,12,12/3/2019,16,Red Line - North Side,Addison-North Main,1420,6051
2019,12,12/4/2019,16,Red Line - North Side,Addison-North Main,1420,6222
2019,12,12/5/2019,16,Red Line - North Side,Addison-North Main,1420,6399
2019,12,12/6/2019,16,Red Line - North Side,Addison-North Main,1420,6921
2019,12,12/7/2019,16,Red Line - North Side,Addison-North Main,1420,5489
2019,12,12/8/2019,16,Red Line - North Side,Addison-North Main,1420,3673
2019,12,12/9/2019,16,Red Line - North Side,Addison-North Main,1420,5793
2019,12,12/10/2019,16,Red Line - North Side,Addison-North Main,1420,5828
2019,12,12/11/2019,16,Red Line - North Side,Addison-North Main,1420,6012
2019,12,12/12/2019,16,Red Line - North Side,Addison-North Main,1420,6253
2019,12,12/13/2019,16,Red Line - North Side,Addison-North Main,1420,6714
2019,12,12/14/2019,16,Red Line - North Side,Addison-North Main,1420,5346
2019,12,12/15/2019,16,Red Line - North Side,Addison-North Main,1420,3187
2019,12,12/16/2019,16,Red Line - North Side,Addison-North Main,1420,5666
2019,12,12/17/2019,16,Red Line - North Side,Addison-North Main,1420,5952
2019,12,12/18/2019,16,Red Line - North Side,Addison-North Main,1420,5575
2019,12,12/19/2019,16,Red Line - North Side,Addison-North Main,1420,5924
2019,12,12/20/2019,16,Red Line - North Side,Addison-North Main,1420,5707
2019,12,12/21/2019,16,Red Line - North Side,Addison-North Main,1420,4801
2019,12,12/22/2019,16,Red Line - North Side,Addison-North Main,1420,3670
2019,12,12/23/2019,16,Red Line - North Side,Addison-North Main,1420,3966
2019,12,12/24/2019,16,Red Line - North Side,Addison-North Main,1420,2218
2019,12,12/25/2019,16,Red Line - North Side,Addison-North Main,1420,925
2019,12,12/26/2019,16,Red Line - North Side,Addison-North Main,1420,2859
2019,12,12/27/2019,16,Red Line - North Side,Addison-North Main,1420,3741
2019,12,12/28/2019,16,Red Line - North Side,Addison-North Main,1420,3527
2019,12,12/29/2019,16,Red Line - North Side,Addison-North Main,1420,2952
2019,12,12/30/2019,16,Red Line - North Side,Addison-North Main,1420,4182
2019,12,12/31/2019,16,Red Line - North Side,Addison-North Main,1420,4217
2020,1,1/1/2020,16,Red Line - North Side,Addison-North Main,1420,4645
2020,1,1/2/2020,16,Red Line - North Side,Addison-North Main,1420,4861
2020,1,1/3/2020,16,Red Line - North Side,Addison-North Main,1420,5131
2020,1,1/4/2020,16,Red Line - North Side,Addison-North Main,1420,3606
2020,1,1/5/2020,16,Red Line - North Side,Addison-North Main,1420,2643
2020,1,1/6/2020,16,Red Line - North Side,Addison-North Main,1420,5810
2020,1,1/7/2020,16,Red Line - North Side,Addison-North Main,1420,6099
