YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2022,10,10/30/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6045
2022,10,10/30/2022,185,Orange Line,Midway Airport,930,1895
2022,10,10/31/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6665
2022,10,10/31/2022,185,Orange Line,Midway Airport,930,4397
2022,11,11/1/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6587
2022,11,11/1/2022,185,Orange Line,Midway Airport,930,5310
2022,11,11/2/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6450
2022,11,11/2/2022,185,Orange Line,Midway Airport,930,5124
2022,11,11/3/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7596
2022,11,11/3/2022,185,Orange Line,Midway Airport,930,5713
2022,11,11/4/2022,55,Blue Line - O'Hare,O'Hare Airport,890,8677
2022,11,11/4/2022,185,Orange Line,Midway Airport,930,5554
2022,11,11/5/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5299
2022,11,11/5/2022,185,Orange Line,Midway Airport,930,2563
2022,11,11/6/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6620
2022,11,11/6/2022,185,Orange Line,Midway Airport,930,2226
2022,11,11/7/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6946
2022,11,11/7/2022,185,Orange Line,Midway Airport,930,4958
2022,11,11/8/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6308
2022,11,11/8/2022,185,Orange Line,Midway Airport,930,4240
2022,11,11/9/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6966
2022,11,11/9/2022,185,Orange Line,Midway Airport,930,5225
2022,11,11/10/2022,55,Blue Line - O'Hare,O'Hare Airport,890,8297
2022,11,11/10/2022,185,Orange Line,Midway Airport,930,5656
2022,11,11/11/2022,55,Blue Line - O'Hare,O'Hare Airport,890,8272
2022,11,11/11/2022,185,Orange Line,Midway Airport,930,4962
2022,11,11/12/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5463
2022,11,11/12/2022,185,Orange Line,Midway Airport,930,2272
2022,11,11/13/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6030
2022,11,11/13/2022,185,Orange Line,Midway Airport,930,2124
2022,11,11/14/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6997
2022,11,11/14/2022,185,Orange Line,Midway Airport,930,4852
2022,11,11/15/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6354
2022,11,11/15/2022,185,Orange Line,Midway Airport,930,4897
2022,11,11/16/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6125
2022,11,11/16/2022,185,Orange Line,Midway Airport,930,4925
2022,11,11/17/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6726
2022,11,11/17/2022,185,Orange Line,Midway Airport,930,4814
2022,11,11/18/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7367
2022,11,11/18/2022,185,Orange Line,Midway Airport,930,5226
2022,11,11/19/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5436
2022,11,11/19/2022,185,Orange Line,Midway Airport,930,2298
2022,11,11/20/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5403
2022,11,11/20/2022,185,Orange Line,Midway Airport,930,1666
2022,11,11/21/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6327
2022,11,11/21/2022,185,Orange Line,Midway Airport,930,4139
2022,11,11/22/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6378
2022,11,11/22/2022,185,Orange Line,Midway Airport,930,4174
2022,11,11/23/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7053
2022,11,11/23/2022,185,Orange Line,Midway Airport,930,3963
2022,11,11/24/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5022
2022,11,11/24/2022,185,Orange Line,Midway Airport,930,1405
2022,11,11/25/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6886
2022,11,11/25/2022,185,Orange Line,Midway Airport,930,3357
2022,11,11/26/2022,55,Blue Line - O'Hare,O'Hare Airport,890,8235
2022,11,11/26/2022,185,Orange Line,Midway Airport,930,3133
2022,11,11/27/2022,55,Blue Line - O'Hare,O'Hare Airport,890,9858
2022,11,11/27/2022,185,Orange Line,Midway Airport,930,2870
2022,11,11/28/2022,55,Blue Line - O'Hare,O'Hare Airport,890,8061
2022,11,11/28/2022,185,Orange Line,Midway Airport,930,5189
2022,11,11/29/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6975
2022,11,11/29/2022,185,Orange Line,Midway Airport,930,5137
2022,11,11/30/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5999
2022,11,11/30/2022,185,Orange Line,Midway Airport,930,4657
2022,12,12/1/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6435
2022,12,12/1/2022,185,Orange Line,Midway Airport,930,4918
2022,12,12/2/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7253
2022,12,12/2/2022,185,Orange Line,Midway Airport,930,4975
2022,12,12/3/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5466
2022,12,12/3/2022,185,Orange Line,Midway Airport,930,2633
2022,12,12/4/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5581
2022,12,12/4/2022,185,Orange Line,Midway Airport,930,1978
2022,12,12/5/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5941
2022,12,12/5/2022,185,Orange Line,Midway Airport,930,4421
2022,12,12/6/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5622
2022,12,12/6/2022,185,Orange Line,Midway Airport,930,4687
2022,12,12/7/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5776
2022,12,12/7/2022,185,Orange Line,Midway Airport,930,4829
2022,12,12/8/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6723
2022,12,12/8/2022,185,Orange Line,Midway Airport,930,4924
2022,12,12/9/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7247
2022,12,12/9/2022,185,Orange Line,Midway Airport,930,4459
2022,12,12/10/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6176
2022,12,12/10/2022,185,Orange Line,Midway Airport,930,2606
2022,12,12/11/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7886
2022,12,12/11/2022,185,Orange Line,Midway Airport,930,2227
2022,12,12/12/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6694
2022,12,12/12/2022,185,Orange Line,Midway Airport,930,4347
2022,12,12/13/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5891
2022,12,12/13/2022,185,Orange Line,Midway Airport,930,4477
2022,12,12/14/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5981
2022,12,12/14/2022,185,Orange Line,Midway Airport,930,4212
2022,12,12/15/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6574
2022,12,12/15/2022,185,Orange Line,Midway Airport,930,4581
2022,12,12/16/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5877
2022,12,12/16/2022,185,Orange Line,Midway Airport,930,4060
2022,12,12/17/2022,55,Blue Line - O'Hare,O'Hare Airport,890,4922
2022,12,12/17/2022,185,Orange Line,Midway Airport,930,2037
2022,12,12/18/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5743
2022,12,12/18/2022,185,Orange Line,Midway Airport,930,2161
2022,12,12/19/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5918
2022,12,12/19/2022,185,Orange Line,Midway Airport,930,3978
2022,12,12/20/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6195
2022,12,12/20/2022,185,Orange Line,Midway Airport,930,4163
2022,12,12/21/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5927
2022,12,12/21/2022,185,Orange Line,Midway Airport,930,4009
2022,12,12/22/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5260
2022,12,12/22/2022,185,Orange Line,Midway Airport,930,3077
2022,12,12/23/2022,55,Blue Line - O'Hare,O'Hare Airport,890,4147
2022,12,12/23/2022,185,Orange Line,Midway Airport,930,1399
2022,12,12/24/2022,55,Blue Line - O'Hare,O'Hare Airport,890,4187
2022,12,12/24/2022,185,Orange Line,Midway Airport,930,1334
2022,12,12/25/2022,55,Blue Line - O'Hare,O'Hare Airport,890,4024
2022,12,12/25/2022,185,Orange Line,Midway Airport,930,895
2022,12,12/26/2022,55,Blue Line - O'Hare,O'Hare Airport,890,6461
2022,12,12/26/2022,185,Orange Line,Midway Airport,930,1975
2022,12,12/27/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7733
2022,12,12/27/2022,185,Orange Line,Midway Airport,930,3076
2022,12,12/28/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7188
2022,12,12/28/2022,185,Orange Line,Midway Airport,930,3200
2022,12,12/29/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7084
2022,12,12/29/2022,185,Orange Line,Midway Airport,930,3274
2022,12,12/30/2022,55,Blue Line - O'Hare,O'Hare Airport,890,7524
2022,12,12/30/2022,185,Orange Line,Midway Airport,930,3539
2022,12,12/31/2022,55,Blue Line - O'Hare,O'Hare Airport,890,5322
2022,12,12/31/2022,185,Orange Line,Midway Airport,930,2238
2023,1,1/1/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5443
2023,1,1/1/2023,185,Orange Line,Midway Airport,930,1675
2023,1,1/2/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6311
2023,1,1/2/2023,185,Orange Line,Midway Airport,930,2505
2023,1,1/3/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5926
2023,1,1/3/2023,185,Orange Line,Midway Airport,930,3569
2023,1,1/4/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5722
2023,1,1/4/2023,185,Orange Line,Midway Airport,930,3688
2023,1,1/5/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5617
2023,1,1/5/2023,185,Orange Line,Midway Airport,930,3746
2023,1,1/6/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5650
2023,1,1/6/2023,185,Orange Line,Midway Airport,930,3514
2023,1,1/7/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5052
2023,1,1/7/2023,185,Orange Line,Midway Airport,930,1854
2023,1,1/8/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5367
2023,1,1/8/2023,185,Orange Line,Midway Airport,930,1770
2023,1,1/9/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5582
2023,1,1/9/2023,185,Orange Line,Midway Airport,930,4006
2023,1,1/10/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5336
2023,1,1/10/2023,185,Orange Line,Midway Airport,930,4409
2023,1,1/11/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4871
2023,1,1/11/2023,185,Orange Line,Midway Airport,930,4319
2023,1,1/12/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5552
2023,1,1/12/2023,185,Orange Line,Midway Airport,930,4343
2023,1,1/13/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6448
2023,1,1/13/2023,185,Orange Line,Midway Airport,930,3977
2023,1,1/14/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5275
2023,1,1/14/2023,185,Orange Line,Midway Airport,930,2148
2023,1,1/15/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5026
2023,1,1/15/2023,185,Orange Line,Midway Airport,930,1672
2023,1,1/16/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6179
2023,1,1/16/2023,185,Orange Line,Midway Airport,930,2630
2023,1,1/17/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5633
2023,1,1/17/2023,185,Orange Line,Midway Airport,930,4507
2023,1,1/18/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5031
2023,1,1/18/2023,185,Orange Line,Midway Airport,930,4298
2023,1,1/19/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5356
2023,1,1/19/2023,185,Orange Line,Midway Airport,930,4316
2023,1,1/20/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5639
2023,1,1/20/2023,185,Orange Line,Midway Airport,930,3919
2023,1,1/21/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4539
2023,1,1/21/2023,185,Orange Line,Midway Airport,930,1888
2023,1,1/22/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4848
2023,1,1/22/2023,185,Orange Line,Midway Airport,930,1532
2023,1,1/23/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5355
2023,1,1/23/2023,185,Orange Line,Midway Airport,930,4237
2023,1,1/24/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4955
2023,1,1/24/2023,185,Orange Line,Midway Airport,930,4555
2023,1,1/25/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4846
2023,1,1/25/2023,185,Orange Line,Midway Airport,930,4160
2023,1,1/26/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5249
2023,1,1/26/2023,185,Orange Line,Midway Airport,930,4391
2023,1,1/27/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5543
2023,1,1/27/2023,185,Orange Line,Midway Airport,930,3905
2023,1,1/28/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4359
2023,1,1/28/2023,185,Orange Line,Midway Airport,930,1660
2023,1,1/29/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4817
2023,1,1/29/2023,185,Orange Line,Midway Airport,930,1515
2023,1,1/30/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5195
2023,1,1/30/2023,185,Orange Line,Midway Airport,930,3934
2023,1,1/31/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4679
2023,1,1/31/2023,185,Orange Line,Midway Airport,930,4035
2023,2,2/1/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4829
2023,2,2/1/2023,185,Orange Line,Midway Airport,930,4195
2023,2,2/2/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5079
2023,2,2/2/2023,185,Orange Line,Midway Airport,930,4353
2023,2,2/3/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4949
2023,2,2/3/2023,185,Orange Line,Midway Airport,930,3297
2023,2,2/4/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4247
2023,2,2/4/2023,185,Orange Line,Midway Airport,930,1819
2023,2,2/5/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5227
2023,2,2/5/2023,185,Orange Line,Midway Airport,930,1575
2023,2,2/6/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5519
2023,2,2/6/2023,185,Orange Line,Midway Airport,930,4295
2023,2,2/7/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4963
2023,2,2/7/2023,185,Orange Line,Midway Airport,930,4540
2023,2,2/8/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4909
2023,2,2/8/2023,185,Orange Line,Midway Airport,930,4480
2023,2,2/9/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5375
2023,2,2/9/2023,185,Orange Line,Midway Airport,930,4312
2023,2,2/10/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4551
2023,2,2/10/2023,185,Orange Line,Midway Airport,930,3724
2023,2,2/11/2023,55,Blue Line - O'Hare,O'Hare Airport,890,3510
2023,2,2/11/2023,185,Orange Line,Midway Airport,930,1549
2023,2,2/12/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4629
2023,2,2/12/2023,185,Orange Line,Midway Airport,930,1395
2023,2,2/13/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5822
2023,2,2/13/2023,185,Orange Line,Midway Airport,930,4137
2023,2,2/14/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5317
2023,2,2/14/2023,185,Orange Line,Midway Airport,930,4542
2023,2,2/15/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5430
2023,2,2/15/2023,185,Orange Line,Midway Airport,930,4453
2023,2,2/16/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5864
2023,2,2/16/2023,185,Orange Line,Midway Airport,930,4355
2023,2,2/17/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6638
2023,2,2/17/2023,185,Orange Line,Midway Airport,930,4225
2023,2,2/18/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5365
2023,2,2/18/2023,185,Orange Line,Midway Airport,930,2181
2023,2,2/19/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5349
2023,2,2/19/2023,185,Orange Line,Midway Airport,930,1749
2023,2,2/20/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6180
2023,2,2/20/2023,185,Orange Line,Midway Airport,930,3321
2023,2,2/21/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5738
2023,2,2/21/2023,185,Orange Line,Midway Airport,930,4529
2023,2,2/22/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5874
2023,2,2/22/2023,185,Orange Line,Midway Airport,930,4225
2023,2,2/23/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6016
2023,2,2/23/2023,185,Orange Line,Midway Airport,930,4615
2023,2,2/24/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6315
2023,2,2/24/2023,185,Orange Line,Midway Airport,930,4353
2023,2,2/25/2023,55,Blue Line - O'Hare,O'Hare Airport,890,4668
2023,2,2/25/2023,185,Orange Line,Midway Airport,930,1997
2023,2,2/26/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5066
2023,2,2/26/2023,185,Orange Line,Midway Airport,930,1753
2023,2,2/27/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5816
2023,2,2/27/2023,185,Orange Line,Midway Airport,930,4032
2023,2,2/28/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5637
2023,2,2/28/2023,185,Orange Line,Midway Airport,930,4659
2023,3,3/1/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5763
2023,3,3/1/2023,185,Orange Line,Midway Airport,930,4714
2023,3,3/2/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6064
2023,3,3/2/2023,185,Orange Line,Midway Airport,930,4606
2023,3,3/3/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6107
2023,3,3/3/2023,185,Orange Line,Midway Airport,930,3916
2023,3,3/4/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5616
2023,3,3/4/2023,185,Orange Line,Midway Airport,930,2090
2023,3,3/5/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5394
2023,3,3/5/2023,185,Orange Line,Midway Airport,930,1721
2023,3,3/6/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6040
2023,3,3/6/2023,185,Orange Line,Midway Airport,930,4252
2023,3,3/7/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5786
2023,3,3/7/2023,185,Orange Line,Midway Airport,930,4658
2023,3,3/8/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6084
2023,3,3/8/2023,185,Orange Line,Midway Airport,930,4786
2023,3,3/9/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7018
2023,3,3/9/2023,185,Orange Line,Midway Airport,930,4743
2023,3,3/10/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7911
2023,3,3/10/2023,185,Orange Line,Midway Airport,930,4580
2023,3,3/11/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5867
2023,3,3/11/2023,185,Orange Line,Midway Airport,930,3114
2023,3,3/12/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5555
2023,3,3/12/2023,185,Orange Line,Midway Airport,930,1737
2023,3,3/13/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6194
2023,3,3/13/2023,185,Orange Line,Midway Airport,930,4310
2023,3,3/14/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6075
2023,3,3/14/2023,185,Orange Line,Midway Airport,930,4720
2023,3,3/15/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6806
2023,3,3/15/2023,185,Orange Line,Midway Airport,930,4996
2023,3,3/16/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7989
2023,3,3/16/2023,185,Orange Line,Midway Airport,930,4953
2023,3,3/17/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7097
2023,3,3/17/2023,185,Orange Line,Midway Airport,930,4354
2023,3,3/18/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5369
2023,3,3/18/2023,185,Orange Line,Midway Airport,930,2153
2023,3,3/19/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6663
2023,3,3/19/2023,185,Orange Line,Midway Airport,930,1921
2023,3,3/20/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7025
2023,3,3/20/2023,185,Orange Line,Midway Airport,930,4485
2023,3,3/21/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6416
2023,3,3/21/2023,185,Orange Line,Midway Airport,930,4582
2023,3,3/22/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6070
2023,3,3/22/2023,185,Orange Line,Midway Airport,930,4525
2023,3,3/23/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6529
2023,3,3/23/2023,185,Orange Line,Midway Airport,930,4497
2023,3,3/24/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7351
2023,3,3/24/2023,185,Orange Line,Midway Airport,930,4355
2023,3,3/25/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5796
2023,3,3/25/2023,185,Orange Line,Midway Airport,930,2144
2023,3,3/26/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6472
2023,3,3/26/2023,185,Orange Line,Midway Airport,930,1990
2023,3,3/27/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6639
2023,3,3/27/2023,185,Orange Line,Midway Airport,930,4569
2023,3,3/28/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6218
2023,3,3/28/2023,185,Orange Line,Midway Airport,930,4656
2023,3,3/29/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6556
2023,3,3/29/2023,185,Orange Line,Midway Airport,930,4505
2023,3,3/30/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7063
2023,3,3/30/2023,185,Orange Line,Midway Airport,930,5014
2023,3,3/31/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6166
2023,3,3/31/2023,185,Orange Line,Midway Airport,930,4212
2023,4,4/1/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5197
2023,4,4/1/2023,185,Orange Line,Midway Airport,930,2232
2023,4,4/2/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5354
2023,4,4/2/2023,185,Orange Line,Midway Airport,930,1977
2023,4,4/3/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6751
2023,4,4/3/2023,185,Orange Line,Midway Airport,930,4120
2023,4,4/4/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6365
2023,4,4/4/2023,185,Orange Line,Midway Airport,930,4114
2023,4,4/5/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6663
2023,4,4/5/2023,185,Orange Line,Midway Airport,930,4274
2023,4,4/6/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8562
2023,4,4/6/2023,185,Orange Line,Midway Airport,930,4802
2023,4,4/7/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8167
2023,4,4/7/2023,185,Orange Line,Midway Airport,930,3953
2023,4,4/8/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5997
2023,4,4/8/2023,185,Orange Line,Midway Airport,930,2283
2023,4,4/9/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7069
2023,4,4/9/2023,185,Orange Line,Midway Airport,930,1947
2023,4,4/10/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7680
2023,4,4/10/2023,185,Orange Line,Midway Airport,930,4704
2023,4,4/11/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7531
2023,4,4/11/2023,185,Orange Line,Midway Airport,930,5114
2023,4,4/12/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8618
2023,4,4/12/2023,185,Orange Line,Midway Airport,930,5325
2023,4,4/13/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8442
2023,4,4/13/2023,185,Orange Line,Midway Airport,930,5368
2023,4,4/14/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7953
2023,4,4/14/2023,185,Orange Line,Midway Airport,930,5036
2023,4,4/15/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5629
2023,4,4/15/2023,185,Orange Line,Midway Airport,930,2549
2023,4,4/16/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6041
2023,4,4/16/2023,185,Orange Line,Midway Airport,930,1756
2023,4,4/17/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7646
2023,4,4/17/2023,185,Orange Line,Midway Airport,930,4694
2023,4,4/18/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7118
2023,4,4/18/2023,185,Orange Line,Midway Airport,930,4760
2023,4,4/19/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6775
2023,4,4/19/2023,185,Orange Line,Midway Airport,930,5139
2023,4,4/20/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8275
2023,4,4/20/2023,185,Orange Line,Midway Airport,930,5251
2023,4,4/21/2023,55,Blue Line - O'Hare,O'Hare Airport,890,9382
2023,4,4/21/2023,185,Orange Line,Midway Airport,930,5199
2023,4,4/22/2023,55,Blue Line - O'Hare,O'Hare Airport,890,5865
2023,4,4/22/2023,185,Orange Line,Midway Airport,930,2266
2023,4,4/23/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6227
2023,4,4/23/2023,185,Orange Line,Midway Airport,930,2043
2023,4,4/24/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7516
2023,4,4/24/2023,185,Orange Line,Midway Airport,930,4693
2023,4,4/25/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6794
2023,4,4/25/2023,185,Orange Line,Midway Airport,930,4832
2023,4,4/26/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7209
2023,4,4/26/2023,185,Orange Line,Midway Airport,930,5171
2023,4,4/27/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8529
2023,4,4/27/2023,185,Orange Line,Midway Airport,930,5170
2023,4,4/28/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8564
2023,4,4/28/2023,185,Orange Line,Midway Airport,930,4876
2023,4,4/29/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6096
2023,4,4/29/2023,185,Orange Line,Midway Airport,930,2395
2023,4,4/30/2023,55,Blue Line - O'Hare,O'Hare Airport,890,6352
2023,4,4/30/2023,185,Orange Line,Midway Airport,930,1927
2023,5,5/1/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7568
2023,5,5/1/2023,185,Orange Line,Midway Airport,930,4475
2023,5,5/2/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7070
2023,5,5/2/2023,185,Orange Line,Midway Airport,930,5013
2023,5,5/3/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7372
2023,5,5/3/2023,185,Orange Line,Midway Airport,930,5073
2023,5,5/4/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8748
2023,5,5/4/2023,185,Orange Line,Midway Airport,930,5297
2023,5,5/5/2023,55,Blue Line - O'Hare,O'Hare Airport,890,9953
2023,5,5/5/2023,185,Orange Line,Midway Airport,930,5463
2023,5,5/6/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7267
2023,5,5/6/2023,185,Orange Line,Midway Airport,930,2812
2023,5,5/7/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7199
2023,5,5/7/2023,185,Orange Line,Midway Airport,930,2482
2023,5,5/8/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7791
2023,5,5/8/2023,185,Orange Line,Midway Airport,930,4805
2023,5,5/9/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7475
2023,5,5/9/2023,185,Orange Line,Midway Airport,930,5169
2023,5,5/10/2023,55,Blue Line - O'Hare,O'Hare Airport,890,7609
2023,5,5/10/2023,185,Orange Line,Midway Airport,930,5238
2023,5,5/11/2023,55,Blue Line - O'Hare,O'Hare Airport,890,8194
